COMID,CatAreaSqKm,WsAreaSqKm,CatPctFull,WsPctFull,BFICat,BFIWs
2896815,1.2069,6.5475,100.0,100.0,59.0,58.9872
2897561,3.1185,6.2424,100.0,100.0,59.9466,59.567
2896807,2.4651,2.4651,100.0,100.0,59.3472,59.3472
2897493,1.0737,2.5209,100.0,100.0,59.0,59.0
2897483,2.025,2.5497,100.0,100.0,59.0,59.0
2896561,2.8395,2.8395,100.0,100.0,58.9851,58.9851
2896547,7.5879,7.5879,100.0,100.0,56.2046,56.2046
2897465,0.5436,0.693,100.0,100.0,59.6937,59.587
2907391,0.009,20.9385,100.0,100.0,60.0,59.0791
2896549,1.0755,1.0755,100.0,100.0,58.99,58.99
2896619,0.9612,0.9612,100.0,100.0,59.0,59.0
2896567,6.6978,9.5373,100.0,100.0,59.0,58.9956
2896615,1.4472,1.4472,100.0,100.0,59.0,59.0
2896555,0.1206,6.6681,100.0,100.0,59.0,58.9874
2896539,8.8236,8.8236,100.0,100.0,55.9966,55.9966
2897531,3.8817,3.8817,100.0,100.0,59.0,59.0
2896595,0.198,11.8017,100.0,100.0,60.0,59.696
2896621,1.4247,1.4247,100.0,100.0,59.0025,59.0025
2896585,0.6507,0.6507,100.0,100.0,59.0,59.0
2900513,1.8693,1.8693,100.0,100.0,59.0,59.0
2896609,5.0751,5.0751,100.0,100.0,59.0,59.0
2897505,9.9639,9.9639,100.0,100.0,59.0041,59.0041
2897487,1.9881,1.9881,100.0,100.0,60.0,60.0
2896557,10.9818,18.5697,100.0,100.0,57.7523,57.1199
2897445,0.3933,21.3318,100.0,100.0,60.0,59.0961
2897479,0.8478,0.8478,100.0,100.0,59.5202,59.5202
2897545,2.3247,2.3247,100.0,100.0,60.0,60.0
940190150,0.2484,11.6037,100.0,100.0,60.0,59.6908
2896623,0.1494,0.1494,100.0,100.0,59.1988,59.1988
2896637,0.0036,0.6606,100.0,100.0,59.0,59.0
2896577,6.8238,6.8238,100.0,100.0,59.2601,59.2601
2896641,0.5085,8.6463,100.0,100.0,59.0,59.4535
2897623,1.7604,1.8477,100.0,100.0,59.2561,59.244
2900997,0.0081,8.1378,100.0,100.0,59.0,59.4819
2897463,0.657,0.657,100.0,100.0,59.0,59.0
2896639,0.0846,8.1297,100.0,100.0,59.0,59.4823
2897515,0.9486,0.9486,100.0,100.0,59.0,59.0
2896649,0.0873,0.0873,100.0,100.0,59.0,59.0
2897469,1.6308,1.6308,100.0,100.0,60.0,60.0
2896635,0.6219,7.3845,100.0,100.0,59.0,59.531
2897443,0.0378,3.2697,100.0,100.0,59.0,59.2216
2914752,1.6533,1.6533,100.0,100.0,59.0822,59.0822
2913808,0.2061,120.9438,100.0,100.0,59.0,56.9399
2919699,55.3968,55.3968,100.0,100.0,60.6671,60.6671
2897459,3.5055,3.5055,100.0,100.0,59.6549,59.6549
2897435,0.0144,3.0537,100.0,100.0,59.0,59.2373
2896629,0.2331,4.6971,100.0,100.0,60.0,59.7206
2896633,0.081,6.7473,100.0,100.0,59.0,59.5812
2896631,1.3527,6.5817,100.0,100.0,59.2302,59.5958
940190091,3.9321,8.6598,100.0,100.0,59.3227,59.6528
2896593,0.4716,4.7277,100.0,100.0,59.8034,59.9273
2896587,3.0393,3.0393,100.0,100.0,59.2384,59.2384
2897489,2.205,2.205,100.0,100.0,60.0,60.0
2907397,0.5319,5.229,100.0,100.0,59.423,59.6904
2875455,8.0631,532.5084,100.0,100.0,57.2231,56.4126
2896591,2.6253,4.2561,100.0,100.0,59.9044,59.941
2907395,0.0846,6.6663,100.0,100.0,59.0,59.5882
2900995,0.0153,6.7626,100.0,100.0,59.0,59.5799
2913316,5.1516,5.1516,100.0,100.0,58.945,58.945
2913312,1.8774,1.8774,100.0,100.0,59.0,59.0
2913324,3.3813,70.0812,100.0,100.0,59.0,58.7583
2919627,0.7461,0.7461,100.0,100.0,60.5078,60.5078
2874975,4.9896,119.8008,100.0,100.0,56.0,55.8322
2875511,37.701,673.7238,100.0,100.0,58.0,56.7117
2919631,0.7209,0.7209,100.0,100.0,60.5655,60.5655
2875813,5.4198,593.9865,100.0,100.0,58.0,56.5393
2875007,0.3123,231.4827,100.0,100.0,58.0,56.3327
2875879,2.772,25.2162,100.0,100.0,58.0734,57.8537
2914750,0.1332,0.1332,100.0,100.0,59.0203,59.0203
2875247,3.3876,479.7081,100.0,100.0,58.0,56.2774
2875865,2.0691,942.8958,100.0,100.0,60.0,57.2347
2913280,1.5642,93.2382,100.0,100.0,57.0,56.5907
2913248,1.2375,1.2375,100.0,100.0,56.0,56.0
2875277,3.1194,103.6089,100.0,100.0,56.0511,56.1328
2913288,8.5644,8.5644,100.0,100.0,57.6504,57.6504
2914744,0.0666,4.0716,100.0,100.0,59.0,59.0
2913292,2.4885,2.4885,100.0,100.0,57.0,57.0
2913278,3.1113,100.3284,100.0,100.0,57.0,56.6196
2914747,0.1845,4.2561,100.0,100.0,59.0,59.0
2913816,2.5749,66.9564,100.0,100.0,59.0,57.8443
2875261,16.2162,18.3519,100.0,100.0,56.0,56.0
2919617,0.5949,17.9604,100.0,100.0,59.7141,59.2497
2913850,1.5066,14.94,100.0,100.0,59.178,59.0804
2919621,0.1926,0.3258,100.0,100.0,59.4346,59.2652
2913336,2.2095,2.2095,100.0,100.0,59.0395,59.0395
2913274,3.9789,3.9789,100.0,100.0,57.0,57.0
2913824,0.1836,0.3312,100.0,100.0,59.0,59.0
2913794,1.2384,5.1651,100.0,100.0,59.0,57.7531
2875011,0.6993,144.6714,100.0,100.0,58.0,56.2178
2914754,2.0277,6.2838,100.0,100.0,59.1127,59.0364
2921515,0.0261,24.8211,100.0,100.0,59.0,57.5428
2875245,4.4856,205.5294,100.0,100.0,57.6669,56.1176
2875531,0.6111,40.2912,100.0,100.0,58.6598,58.3161
2875263,1.7028,35.4321,100.0,100.0,56.0,56.0278
2913284,5.373,5.373,100.0,100.0,57.0,57.0
2913792,0.2115,100.5399,100.0,100.0,57.0,56.6204
2874987,6.3189,126.954,100.0,100.0,56.0,55.8417
2913300,6.6987,15.048,100.0,100.0,57.4786,57.213
2913540,0.1134,11.0376,100.0,100.0,57.0,56.5318
2913266,3.0006,10.9125,100.0,100.0,57.0,56.5264
2913298,5.2101,5.2101,100.0,100.0,57.2304,57.2304
2913804,1.0809,1.0809,100.0,100.0,59.0,59.0
2875881,6.5628,42.3693,100.0,100.0,58.1306,58.0265
2875009,5.0544,265.2381,100.0,100.0,57.9939,56.3432
2875575,6.7887,44.4969,100.0,100.0,60.0,60.3574
2913820,0.0567,3.3471,100.0,100.0,59.0,59.0
2914306,0.3078,3.6549,100.0,100.0,59.0,59.0
2875573,93.357,1154.8449,100.0,100.0,60.0154,57.7622
2875513,49.2498,940.8267,100.0,100.0,59.4285,57.2286
2875817,10.5903,35.8065,100.0,100.0,58.3736,58.0074
2913258,12.8475,12.8475,100.0,100.0,56.0,56.0
2875027,3.159,106.7679,100.0,100.0,56.0,56.1289
2875509,0.8334,0.8334,100.0,100.0,58.0,58.0
2913796,7.9173,115.9182,100.0,100.0,59.0667,56.8506
2875875,22.2786,888.3144,100.0,100.0,58.2202,57.0997
2913310,3.8718,3.8718,100.0,100.0,59.0,59.0
2913320,1.6398,7.389,100.0,100.0,59.0,59.0
2875255,8.3061,86.499,100.0,100.0,57.9932,56.5187
2913846,1.7397,17.3655,100.0,100.0,60.3714,59.2338
2875273,0.3825,73.5345,100.0,100.0,56.0,55.713
2875025,10.1781,124.7985,100.0,100.0,56.0866,56.1176
2875825,15.1785,754.2792,100.0,100.0,57.9125,56.8971
2875487,13.4613,22.4442,100.0,100.0,58.0,57.8265
2913294,0.3186,6.0858,100.0,100.0,57.0,57.0
2919675,6.4827,14.7447,100.0,100.0,60.1227,59.5428
2913814,1.1862,33.8508,100.0,100.0,59.0,57.7858
2875005,0.3267,471.0942,100.0,100.0,58.0,56.2459
2875861,3.2625,891.5769,100.0,100.0,59.1192,57.1071
2913848,0.5823,15.561,100.0,100.0,59.5811,59.1014
2919643,21.3255,39.3417,100.0,100.0,59.162,59.2018
2875877,1.0098,8.9829,100.0,100.0,58.0,57.5666
2875275,0.8343,120.6351,100.0,100.0,56.0,55.8334
2913842,4.1031,295.7481,100.0,100.0,58.9792,57.8389
2914310,0.1476,0.1476,100.0,100.0,59.0,59.0
2875457,0.2214,543.726,100.0,100.0,57.8211,56.4445
2913276,3.1536,3.1536,100.0,100.0,57.0,57.0
2875493,3.2139,607.3965,100.0,100.0,58.0,56.5715
2875251,1.782,138.8214,100.0,100.0,58.0,56.2056
2913534,28.4742,75.5343,100.0,100.0,56.994,56.4947
2913338,4.8915,13.4334,100.0,100.0,59.0,59.0695
2913340,4.005,4.005,100.0,100.0,59.0,59.0
2913810,0.3006,188.2008,100.0,100.0,59.0,57.265
2913264,0.1089,11.1465,100.0,100.0,57.0,56.5364
2875019,2.4651,100.4895,100.0,100.0,56.084,56.1353
2913332,3.3525,3.3525,100.0,100.0,59.2523,59.2523
2874973,0.2529,73.7874,100.0,100.0,56.0,55.714
2913328,1.5327,1.5327,100.0,100.0,59.0,59.0
2913806,1.737,60.6231,100.0,100.0,58.9368,57.7236
2875035,2.1357,2.1357,100.0,100.0,56.0,56.0
2913250,2.8332,2.8332,100.0,100.0,56.0,56.0
2913270,1.2978,1.2978,100.0,100.0,56.4251,56.4251
2913314,10.2681,43.7121,100.0,100.0,59.0511,58.5981
2875809,5.0499,567.8955,100.0,100.0,57.8211,56.4815
2913538,24.8796,33.444,100.0,100.0,58.7374,58.459
2913828,15.8679,86.0409,100.0,100.0,59.0107,58.8051
2913308,17.8722,32.6646,100.0,100.0,57.9295,57.7417
2913254,2.5632,5.3964,100.0,100.0,56.0,56.0
2913252,2.0133,3.2508,100.0,100.0,56.0,56.0
2913799,4.8195,4.8195,100.0,100.0,59.0,59.0
2913286,3.9267,3.9267,100.0,100.0,57.3598,57.3598
2913256,6.1668,14.814,100.0,100.0,56.0,56.0
2875229,24.8346,73.152,100.0,100.0,56.0,55.7115
2875521,1.0548,803.925,100.0,100.0,58.0,56.999
2913818,5.3244,8.9793,100.0,100.0,59.0,59.0
2875021,5.4495,134.775,100.0,100.0,57.4031,56.1753
2914304,2.2959,102.8358,100.0,100.0,57.2595,56.6347
2921517,0.0918,70.173,100.0,100.0,59.0,58.7586
2875835,46.9539,989.8497,100.0,100.0,60.057,57.3686
2913304,1.9548,1.9548,100.0,100.0,58.9807,58.9807
2875039,0.7803,78.1929,100.0,100.0,57.6378,56.3621
2875013,1.7064,76.5909,100.0,100.0,56.2885,56.0213
2920315,0.0648,15.6258,100.0,100.0,60.4722,59.1071
2919619,0.0558,18.0162,100.0,100.0,59.0,59.2489
2920317,0.0387,14.9787,100.0,100.0,60.0,59.0828
2913322,2.3805,2.3805,100.0,100.0,59.3679,59.3679
2913260,8.2521,35.9136,100.0,100.0,56.3742,56.086
2875863,11.3004,815.2254,100.0,100.0,57.9041,57.0116
2874995,5.94,132.894,100.0,100.0,56.1195,55.8541
2875529,11.8287,65.3769,100.0,100.0,58.3069,58.5714
2914308,0.1755,0.1755,100.0,100.0,59.0,59.0
2875453,7.9731,7.9731,100.0,100.0,57.5117,57.5117
2913296,2.2635,2.2635,100.0,100.0,57.0,57.0
2875523,8.4411,823.6665,100.0,100.0,58.0,57.0217
2913282,7.6131,86.301,100.0,100.0,57.0,56.5578
2913330,1.4472,7.0092,100.0,100.0,59.0,59.1332
2875053,13.5189,48.951,100.0,100.0,56.2976,56.1023
2913290,3.2787,3.2787,100.0,100.0,57.0,57.0
2876679,9.567,1164.4119,100.0,100.0,60.0,57.7806
2876727,7.7463,1177.9317,100.0,100.0,60.231,57.8077
2913302,1.9233,22.1814,100.0,100.0,58.9888,57.3711
2913318,0.2142,46.3068,100.0,100.0,59.0,58.6395
2913268,6.4953,7.9119,100.0,100.0,56.3192,56.3468
2919641,4.9437,300.6918,100.0,100.0,59.1562,57.8606
2913536,14.7924,14.7924,100.0,100.0,57.5148,57.5148
2913272,0.1188,0.1188,100.0,100.0,57.0,57.0
2875867,1.6272,39.6801,100.0,100.0,59.7434,58.3108
2875519,2.8566,2.8566,100.0,100.0,58.0,58.0
2913826,8.424,205.6041,100.0,100.0,59.0,57.4118
2913306,0.6588,24.795,100.0,100.0,59.0,57.5413
2913812,2.6775,64.3815,100.0,100.0,59.0,57.7981
2913822,2.7837,2.9592,100.0,100.0,59.0,59.0
2875459,0.0396,561.5478,100.0,100.0,58.0,56.466
2913542,0.0117,10.9242,100.0,100.0,57.0,56.5269
2913802,0.2142,25.0353,100.0,100.0,59.0,57.5553
2913326,7.8525,59.3109,100.0,100.0,59.0044,58.7144
2874985,3.5676,3.5676,100.0,100.0,56.0,56.0
2874979,0.0063,13.2039,100.0,100.0,56.0,56.0
2874969,6.2226,6.2226,100.0,100.0,55.0142,55.0142
2875555,17.1846,17.1846,100.0,100.0,58.9693,58.9693
2875549,49.1004,49.1004,100.0,100.0,60.3726,60.3726
2875841,20.034,20.034,100.0,100.0,57.8392,57.8392
2874989,4.2336,4.2336,100.0,100.0,57.0,57.0
2875859,4.9716,24.7455,100.0,100.0,58.0,57.988
2875501,3.8808,28.6263,100.0,100.0,58.0,57.9897
2875823,2.6595,14.1246,100.0,100.0,58.0,57.979
2875827,2.1159,2.1159,100.0,100.0,58.0,58.0
2874963,0.0675,17.0703,100.0,100.0,57.0,56.4053
2876667,5.3973,28.1934,100.0,100.0,60.9513,60.8345
2875243,5.1507,5.1507,100.0,100.0,56.3044,56.3044
2874997,10.395,10.395,100.0,100.0,56.0,56.0
2876665,4.6818,22.6377,100.0,100.0,61.0,60.8056
2875249,4.4127,5.2263,100.0,100.0,58.0,58.0
2875465,2.6271,13.6836,100.0,100.0,58.0,57.8575
2875507,16.0614,16.0614,100.0,100.0,57.6787,57.6787
2875811,0.6093,0.6093,100.0,100.0,58.0,58.0
2875223,1.2807,32.2173,100.0,100.0,57.0,56.3687
2876669,15.1569,82.2618,100.0,100.0,60.2324,60.7945
2874965,6.4899,16.1325,100.0,100.0,55.5071,55.2095
2875533,1.9251,38.0529,100.0,100.0,58.8097,58.2495
2875541,4.1445,4.1445,100.0,100.0,58.0,58.0
2874971,5.9022,5.9022,100.0,100.0,55.9863,55.9863
2875527,5.1147,7.4052,100.0,100.0,58.0,57.96
2875851,17.9559,17.9559,100.0,100.0,60.7548,60.7548
2875497,2.4264,2.4264,100.0,100.0,58.0,58.0
2875447,0.9414,4.7574,100.0,100.0,57.0,57.004
2875547,40.887,40.887,100.0,100.0,58.6657,58.6657
2875241,61.398,67.3002,100.0,100.0,55.909,55.9158
2875537,1.8027,25.335,100.0,100.0,59.9321,58.2781
2875063,2.187,2.187,100.0,100.0,57.8646,57.8646
2875235,3.8736,20.9745,100.0,100.0,56.3002,56.0554
2875233,7.2252,7.2252,100.0,100.0,56.2481,56.2481
2875473,0.4554,8.1369,100.0,100.0,58.0,58.0
2875461,0.0873,32.6529,100.0,100.0,58.0,57.6589
2875495,2.9502,18.882,100.0,100.0,58.0,57.5134
2875843,13.4748,71.6382,100.0,100.0,60.0033,60.2646
2875829,3.5595,48.591,100.0,100.0,58.0,58.5602
2875045,7.8525,7.8525,100.0,100.0,56.0044,56.0044
2875015,2.2644,2.2644,100.0,100.0,56.5954,56.5954
2874991,3.816,3.816,100.0,100.0,57.005,57.005
2875847,50.346,91.5606,100.0,100.0,60.2638,59.6382
2875517,3.5334,19.7739,100.0,100.0,58.0,57.985
2875559,21.5208,21.5208,100.0,100.0,58.8018,58.8018
2875059,2.2977,2.2977,100.0,100.0,56.792,56.792
2877549,14.5026,24.5952,100.0,100.0,61.0,60.9753
2875499,1.3743,1.3743,100.0,100.0,58.0,58.0
2875259,21.4335,21.4335,100.0,100.0,56.5487,56.5487
2875231,27.405,27.405,100.0,100.0,56.0367,56.0367
2876721,5.8617,5.8617,100.0,100.0,60.4305,60.4305
2879615,0.1584,22.7961,100.0,100.0,61.0,60.8069
2875037,0.8136,0.8136,100.0,100.0,58.0,58.0
2875219,6.9687,6.9687,100.0,100.0,56.5077,56.5077
2875483,0.3195,17.7552,100.0,100.0,58.0,57.7093
2875217,10.0341,10.0341,100.0,100.0,56.3303,56.3303
2875225,10.5228,10.5228,100.0,100.0,56.1321,56.1321
2875565,33.3207,33.3207,100.0,100.0,60.4651,60.4651
2877551,1.6506,1.6506,100.0,100.0,60.0,60.0
2875577,10.0926,10.0926,100.0,100.0,60.9398,60.9398
2876683,12.528,138.0474,100.0,100.0,60.0,59.7616
2875221,13.8663,13.8663,100.0,100.0,56.2653,56.2653
2874967,2.9754,3.42,100.0,100.0,55.0,55.0
2875047,1.1835,1.1835,100.0,100.0,56.0,56.0
2875539,3.4983,3.4983,100.0,100.0,59.9393,59.9393
2875445,1.8603,6.0939,100.0,100.0,57.0,57.0
2875535,7.1361,10.7928,100.0,100.0,58.1249,58.0826
2875061,26.1639,28.4616,100.0,100.0,56.7724,56.774
2875049,4.527,4.527,100.0,100.0,56.2889,56.2889
2875849,22.2714,125.5194,100.0,100.0,60.0,59.7378
2876673,3.4326,47.9295,100.0,100.0,60.0,60.3318
2879613,0.1035,2.2905,100.0,100.0,58.0,57.8707
2875515,0.3699,10.6317,100.0,100.0,58.0,57.9721
2875001,0.5013,28.701,100.0,100.0,57.9785,56.1375
2874981,9.63,9.63,100.0,100.0,56.0,56.0
2875051,3.1131,3.1131,100.0,100.0,57.8748,57.8748
2875023,2.736,5.8491,100.0,100.0,58.0,57.9334
2875491,0.9144,7.902,100.0,100.0,58.0,58.0
2875815,0.4473,10.1961,100.0,100.0,58.0,58.0
2875551,13.257,13.257,100.0,100.0,59.5832,59.5832
2874983,27.036,27.036,100.0,100.0,55.6911,55.6911
2875853,18.7821,18.7821,100.0,100.0,60.09,60.09
2874961,0.4446,0.4446,100.0,100.0,55.0,55.0
2875805,6.9309,17.7822,100.0,100.0,57.3007,57.1183
2875503,4.5612,4.5612,100.0,100.0,58.0,58.0
2875557,11.6874,11.6874,100.0,100.0,60.0189,60.0189
2875855,0.1098,20.3607,100.0,100.0,57.877,57.74
2875485,1.8468,1.8468,100.0,100.0,58.0,58.0
2874977,0.4149,41.0238,100.0,100.0,56.0,56.0245
2875475,0.5157,20.2509,100.0,100.0,57.9075,57.7393
2875481,1.2978,1.2978,100.0,100.0,57.9882,57.9882
2875857,0.981,19.7352,100.0,100.0,57.9294,57.7349
2875265,14.1939,15.3774,100.0,100.0,56.0695,56.0641
2875833,3.6567,3.6567,100.0,100.0,58.0,58.0
2875489,2.025,2.025,100.0,100.0,58.0,58.0
2874999,6.7059,6.7059,100.0,100.0,56.0,56.0
2875567,4.3875,4.3875,100.0,100.0,60.0921,60.0921
2875467,0.8343,10.9962,100.0,100.0,57.5005,57.9621
2875065,15.9318,15.9318,100.0,100.0,57.4233,57.4233
2875543,9.063,9.063,100.0,100.0,60.0678,60.0678
2875471,0.3105,20.6712,100.0,100.0,58.0,57.7439
2875479,0.3897,18.7542,100.0,100.0,57.9954,57.7247
2876681,2.1267,2.1267,100.0,100.0,60.0,60.0
2875463,1.2069,491.7924,100.0,100.0,57.604,56.3166
2875271,2.8071,29.8431,100.0,100.0,56.0,55.7201
2875267,2.2104,18.3429,100.0,100.0,56.0,55.3047
2875871,0.0774,21.5982,100.0,100.0,59.0,58.8025
2875043,0.5211,0.5211,100.0,100.0,58.0,58.0
2875269,0.1314,48.3174,100.0,100.0,56.0,55.5632
24815175,2.3481,70.4115,100.0,100.0,56.7647,55.9558
2874993,20.3994,68.1498,100.0,100.0,56.9269,56.5295
2875869,1.4724,18.657,100.0,100.0,58.5012,58.9324
2875819,7.1604,7.6815,100.0,100.0,58.0,58.0
2875227,5.0103,47.7504,100.0,100.0,56.7798,56.3597
2875873,0.9594,41.2146,100.0,100.0,59.3443,58.8739
24815173,4.473,74.8845,100.0,100.0,56.9507,56.0152
24815171,0.7632,68.0634,100.0,100.0,57.0,55.9279
2875057,11.0565,11.0565,100.0,100.0,57.8237,57.8237
2875003,5.0283,490.5855,100.0,100.0,57.8627,56.3134
22108623,9.108,9.108,100.0,100.0,49.1445,49.1445
22105897,1.6299,1.6299,100.0,100.0,55.5704,55.5704
22108451,2.9799,12.1311,100.0,100.0,48.0,48.5525
22105989,0.1314,10.5804,100.0,100.0,54.0,53.6113
22108595,2.4147,2.4147,100.0,100.0,48.94,48.94
22108531,9.1512,9.1512,100.0,100.0,48.7324,48.7324
22106655,3.546,55.5669,100.0,100.0,51.3086,51.7691
22105827,1.926,1.926,100.0,100.0,54.0,54.0
22106075,1.7982,1.7982,100.0,100.0,49.9089,49.9089
22108391,0.3348,32498.8209,100.0,100.0,46.0,54.3032
22105919,1.5984,1.5984,100.0,100.0,49.21,49.21
22109915,0.1521,15.5511,100.0,100.0,50.0,49.8647
22106117,0.5328,22.4451,100.0,100.0,50.0,50.0
22105951,0.1683,2.2518,100.0,100.0,50.0,50.0
22105779,0.7641,6.651,100.0,100.0,48.0306,48.8673
22109999,0.7884,4.7241,100.0,100.0,50.911,50.702
22105343,0.2061,6.3342,100.0,100.0,51.9913,51.975
22105835,7.7031,7.7031,100.0,100.0,49.0609,49.0609
22106137,0.4392,28.7622,100.0,100.0,50.0,50.0
22106097,0.2664,5.9463,100.0,100.0,50.0,50.0
22106675,0.567,46.7937,100.0,100.0,51.2222,51.7781
22106255,2.0898,2.0898,100.0,100.0,50.8596,50.8596
22106157,1.3275,1.3275,100.0,100.0,50.581,50.581
22106277,0.5229,0.5229,100.0,100.0,51.0,51.0
22105775,2.3175,2.3175,100.0,100.0,53.0144,53.0144
22105697,2.0259,2.0259,100.0,100.0,52.0031,52.0031
22106705,3.114,43.1559,100.0,100.0,51.5361,51.7711
22107129,3.5361,3.5361,100.0,100.0,50.0183,50.0183
22109921,3.3687,3.3687,100.0,100.0,51.0,51.0
22106423,2.4498,2.4498,100.0,100.0,50.0,50.0
22106007,2.5812,2.5812,100.0,100.0,50.0,50.0
22106195,4.302,15.876,100.0,100.0,50.0,50.0
22109429,0.0045,12.1356,100.0,100.0,48.0,48.5523
22107717,0.495,4.0311,100.0,100.0,50.0,50.0161
22106205,7.6338,38.1483,100.0,100.0,50.0,50.0
22109907,0.1368,15.6879,100.0,100.0,50.0,49.8659
22109973,3.0996,8.4672,100.0,100.0,50.2471,50.5541
22106249,0.2097,2.8224,100.0,100.0,51.0,50.896
22106289,2.4228,21.0636,100.0,100.0,50.0,50.1365
22110005,1.7766,3.9357,100.0,100.0,50.2472,50.6602
22106591,4.1103,4.1103,100.0,100.0,52.0,52.0
22106607,0.2538,9.1584,100.0,100.0,52.0,52.0
22106579,1.9935,30.4452,100.0,100.0,50.0,50.5332
22105829,2.9898,2.9898,100.0,100.0,54.6975,54.6975
22106099,1.377,4.3722,100.0,100.0,50.0,50.0
22106231,0.6363,11.6082,100.0,100.0,50.925,50.9494
22106279,2.9295,2.9295,100.0,100.0,50.6965,50.6965
22106621,0.4311,18.7839,100.0,100.0,50.0,50.6505
22106155,1.7775,1.7775,100.0,100.0,53.0,53.0
22110023,2.1591,2.1591,100.0,100.0,51.0,51.0
22109917,12.5451,15.9138,100.0,100.0,51.2145,51.1691
22110065,7.0731,7.0731,100.0,100.0,49.0561,49.0561
22108583,2.6253,3.7908,100.0,100.0,50.3713,50.5646
22106083,6.6573,6.6573,100.0,100.0,50.0,50.0
22109959,0.0378,4.3155,100.0,100.0,50.0,49.1203
22106431,1.5399,13.0248,100.0,100.0,50.0,50.2208
22106213,0.9504,3.1941,100.0,100.0,50.0,50.0
22106699,1.8027,25.1883,100.0,100.0,51.8602,52.1316
22106239,1.0314,1.7901,100.0,100.0,50.0,50.0
22105977,2.5416,8.7039,100.0,100.0,49.9288,49.9792
22109909,1.2726,16.9605,100.0,100.0,50.0,49.876
22106203,1.1115,3.7764,100.0,100.0,50.0,50.0
22106029,2.0601,2.0601,100.0,100.0,49.9602,49.9602
22105637,3.6297,3.6297,100.0,100.0,52.0414,52.0414
22105529,4.2426,4.2426,100.0,100.0,51.9631,51.9631
22107773,0.0441,15.8013,100.0,100.0,50.0,50.182
22106373,6.1596,6.1596,100.0,100.0,50.0,50.0
22107147,0.7704,9.5751,100.0,100.0,51.0,50.9694
22106225,2.4957,6.3459,100.0,100.0,50.4987,50.5276
22110341,1.4949,10.5021,100.0,100.0,51.1355,51.1177
22107137,1.3968,1.3968,100.0,100.0,50.8235,50.8235
22105851,0.1296,5.0454,100.0,100.0,53.7708,54.4074
22106191,0.0063,0.0063,100.0,100.0,50.0,50.0
22105967,2.7108,2.7108,100.0,100.0,49.0,49.0
22106693,0.1476,7.6869,100.0,100.0,52.0,51.9567
22106365,0.2826,15.7572,100.0,100.0,50.0,50.1825
22110091,3.8601,3.8601,100.0,100.0,51.0,51.0
22109975,0.6435,5.3676,100.0,100.0,50.9469,50.7314
22107679,0.1008,5.3919,100.0,100.0,50.0,49.9659
22109977,6.624,9.7281,100.0,100.0,50.2611,50.1694
22107849,1.0548,1.0548,100.0,100.0,50.0,50.0
22105797,2.2959,2.2959,100.0,100.0,52.9929,52.9929
22105165,1.1655,1.1655,100.0,100.0,51.0,51.0
22109919,0.4896,15.399,100.0,100.0,50.0,49.8634
22105489,1.8855,1.8855,100.0,100.0,52.0,52.0
22107703,0.0207,27282.5874,100.0,100.0,50.0,54.894
22105871,1.0197,1.0197,100.0,100.0,49.0,49.0
22106293,0.9207,0.9207,100.0,100.0,50.0684,50.0684
22107701,0.0036,10.8612,100.0,100.0,50.0,49.9831
22106023,0.0684,7.7391,100.0,100.0,53.0,52.9633
22107153,5.9823,5.9823,100.0,100.0,51.0,51.0
22106253,3.8925,27112.9518,100.0,100.0,50.0,54.9234
22109827,0.2025,18.3528,100.0,100.0,50.0,50.6658
22109941,7.5393,7.5393,100.0,100.0,51.9558,51.9558
22106305,1.0026,16.8039,100.0,100.0,50.0,50.1711
22106081,0.5553,4.5864,100.0,100.0,50.1102,50.0275
22107077,11.736,11.736,100.0,100.0,51.4053,51.4053
22108603,0.3924,2.7378,100.0,100.0,51.0,51.0
22105241,2.3454,2.3454,100.0,100.0,51.0,51.0
22115545,0.5049,9.2088,100.0,100.0,49.9216,49.9761
22105819,1.2951,4.5405,100.0,100.0,53.0139,53.0836
22105777,0.9279,0.9279,100.0,100.0,53.354,53.354
22106153,2.0232,3.078,100.0,100.0,50.0,50.0
22106089,1.1376,1.1376,100.0,100.0,50.0,50.0
22105997,0.2574,9.4662,100.0,100.0,49.8112,49.9716
22107685,0.0036,32.8158,100.0,100.0,50.0,49.5573
22109967,13.7709,17.1774,100.0,100.0,51.0,51.0
22106181,2.6676,2.6676,100.0,100.0,50.0,50.0
22105607,5.2515,5.2515,100.0,100.0,50.6728,50.6728
22106535,1.7658,1.7658,100.0,100.0,50.0,50.0
22106273,2.4264,2.4264,100.0,100.0,52.52,52.52
22107735,0.0036,3.78,100.0,100.0,50.0,50.0
22106047,0.3159,27282.5667,100.0,100.0,50.0,54.894
22106035,4.6575,4.6575,100.0,100.0,50.0,50.0
22106197,5.8284,5.8284,100.0,100.0,50.0,50.0
22105935,2.286,2.286,100.0,100.0,50.7547,50.7547
22106059,6.5565,6.5565,100.0,100.0,51.0,51.0
22107807,0.0351,1.8009,100.0,100.0,50.0,50.0
22106397,0.8343,2.8098,100.0,100.0,50.0,50.0
22107823,0.1449,8.3025,100.0,100.0,50.0,50.6314
22105687,1.1241,1.1241,100.0,100.0,51.0,51.0
22109845,0.0324,2.4894,100.0,100.0,51.0,51.6298
22109865,0.3996,6.8112,100.0,100.0,51.0,51.3782
22106425,2.4012,2.4012,100.0,100.0,50.0,50.0
22105499,0.3708,0.3708,100.0,100.0,48.8495,48.8495
22105505,2.6154,2.6154,100.0,100.0,51.0,51.0
