TaxaID_orig,KS_TAXACODE,Rank_orig,NonTarget,OTU_MMI,OTU_MMI_genus,OTU_BCG,PHYLUM,CLASS,ORDER,FAMILY,GENUS,NumSamp_All,NumSites_All,Yr_Min,Yr_Max,NumSamp_SB,NumSamp_SP
ENDOCHIRONOMUS,0514,Genus,FALSE,ENDOCHIRONOMUS,ENDOCHIRONOMUS,ENDOCHIRONOMUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ENDOCHIRONOMUS,41,37,1982,2019,15,26
ENDOTRIBELOS,0367,Genus,FALSE,ENDOTRIBELOS,ENDOTRIBELOS,ENDOTRIBELOS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ENDOTRIBELOS,2,2,2011,2015,1,1
EPOICOCLADIUS,0709,Genus,FALSE,EPOICOCLADIUS,EPOICOCLADIUS,EPOICOCLADIUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,EPOICOCLADIUS,2,2,1983,2011,2,
EUKIEFFERIELLA,0195,Genus,FALSE,EUKIEFFERIELLA,EUKIEFFERIELLA,EUKIEFFERIELLA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,EUKIEFFERIELLA,117,69,1980,2016,112,5
GLYPTOTENDIPES,0045,Genus,FALSE,GLYPTOTENDIPES,GLYPTOTENDIPES,GLYPTOTENDIPES,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,GLYPTOTENDIPES,752,264,1980,2020,583,169
GOELDICHIRONOMUS,1438,Genus,FALSE,GOELDICHIRONOMUS,GOELDICHIRONOMUS,GOELDICHIRONOMUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,GOELDICHIRONOMUS,16,14,1983,2016,11,5
GOELDICHIRONOMUS HOLOPRASINUS,0377,Species,FALSE,GOELDICHIRONOMUS HOLOPRASINUS,GOELDICHIRONOMUS,GOELDICHIRONOMUS HOLOPRASINUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,GOELDICHIRONOMUS,1,1,2013,2013,1,
HARNISCHIA,0359,Genus,FALSE,HARNISCHIA,HARNISCHIA,HARNISCHIA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,HARNISCHIA,12,12,1983,2017,9,3
HYDROBAENUS,0523,Genus,FALSE,HYDROBAENUS,HYDROBAENUS,HYDROBAENUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,HYDROBAENUS,121,69,1983,2019,112,9
KIEFFERULUS,0238,Genus,FALSE,KIEFFERULUS,KIEFFERULUS,KIEFFERULUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,KIEFFERULUS,22,21,2006,2017,,22
KRENOPELOPIA,1556,Genus,FALSE,KRENOPELOPIA,KRENOPELOPIA,KRENOPELOPIA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,KRENOPELOPIA,13,13,2000,2017,9,4
LABRUNDINIA,0525,Genus,FALSE,LABRUNDINIA,LABRUNDINIA,LABRUNDINIA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,LABRUNDINIA,68,58,1983,2020,42,26
LARSIA,0361,Genus,FALSE,LARSIA,LARSIA/TELOPELOPIA,LARSIA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,LARSIA,17,16,2010,2017,6,11
LARSIA/TELOPELOPIA,,Genus,FALSE,LARSIA/TELOPELOPIA,LARSIA/TELOPELOPIA,LARSIA/TELOPELOPIA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,LARSIA,347,89,1983,2009,347,
LOPESCLADIUS,0284,Genus,FALSE,LOPESCLADIUS,LOPESCLADIUS,LOPESCLADIUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,LOPESCLADIUS,6,4,2007,2017,,6
MICROPSECTRA,0048,Genus,FALSE,MICROPSECTRA,MICROPSECTRA,MICROPSECTRA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,MICROPSECTRA,179,93,1980,2017,156,23
MICROTENDIPES,0049,Genus,FALSE,MICROTENDIPES,MICROTENDIPES,MICROTENDIPES,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,MICROTENDIPES,99,77,1981,2020,44,55
MONOPELOPIA,0342,Genus,FALSE,MONOPELOPIA,MONOPELOPIA,MONOPELOPIA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,MONOPELOPIA,1,1,2008,2008,,1
NANOCLADIUS,0640,Genus,FALSE,NANOCLADIUS,NANOCLADIUS,NANOCLADIUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,NANOCLADIUS,358,137,1983,2020,291,67
NATARSIA,0149,Genus,FALSE,NATARSIA,NATARSIA,NATARSIA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,NATARSIA,13,12,2009,2018,9,4
NILOTANYPUS,0714,Genus,FALSE,NILOTANYPUS,NILOTANYPUS,NILOTANYPUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,NILOTANYPUS,30,24,1983,2017,23,7
NILOTHAUMA,0202,Genus,FALSE,NILOTHAUMA,NILOTHAUMA,NILOTHAUMA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,NILOTHAUMA,2,2,2006,2017,1,1
ORTHOCLADIUS,0050,Genus,FALSE,ORTHOCLADIUS,ORTHOCLADIUS,ORTHOCLADIUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIUS,93,49,2010,2019,116,30
PAGASTIELLA,1561,Genus,FALSE,PAGASTIELLA,PAGASTIELLA,PAGASTIELLA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PAGASTIELLA,2,2,1987,2007,2,
PARACHIRONOMUS,0051,Genus,FALSE,PARACHIRONOMUS,PARACHIRONOMUS,PARACHIRONOMUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARACHIRONOMUS,139,84,1980,2019,118,21
PARACLADOPELMA,0052,Genus,FALSE,PARACLADOPELMA,PARACLADOPELMA,PARACLADOPELMA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARACLADOPELMA,159,73,1980,2018,144,15
PARAKIEFFERIELLA,0641,Genus,FALSE,PARAKIEFFERIELLA,PARAKIEFFERIELLA,PARAKIEFFERIELLA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARAKIEFFERIELLA,8,8,1984,2017,1,7
PARALAUTERBORNIELLA,0053,Genus,FALSE,PARALAUTERBORNIELLA,PARALAUTERBORNIELLA,PARALAUTERBORNIELLA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARALAUTERBORNIELLA,93,62,1980,2020,63,30
PARAMERINA,0366,Genus,FALSE,PARAMERINA,PARAMERINA,PARAMERINA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARAMERINA,33,29,1983,2016,5,28
PARAMETRIOCNEMUS,0716,Genus,FALSE,PARAMETRIOCNEMUS,PARAMETRIOCNEMUS,PARAMETRIOCNEMUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARAMETRIOCNEMUS,25,19,1988,2017,18,7
PARAPHAENOCLADIUS,0717,Genus,FALSE,PARAPHAENOCLADIUS,PARAPHAENOCLADIUS,PARAPHAENOCLADIUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARAPHAENOCLADIUS,3,3,1986,2011,3,
PARATANYTARSUS,0522,Genus,FALSE,PARATANYTARSUS,PARATANYTARSUS,PARATANYTARSUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARATANYTARSUS,34,33,1984,2018,4,30
PARATENDIPES,0054,Genus,FALSE,PARATENDIPES,PARATENDIPES,PARATENDIPES,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARATENDIPES,119,92,1982,2020,63,56
PENTANEURA,0363,Genus,FALSE,PENTANEURA,PENTANEURA,PENTANEURA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PENTANEURA,95,66,1983,2020,54,41
PHAENOPSECTRA,0524,Genus,FALSE,PHAENOPSECTRA,PHAENOPSECTRA,PHAENOPSECTRA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PHAENOPSECTRA,76,67,2010,2019,252,65
POLYPEDILUM,0055,Genus,FALSE,POLYPEDILUM,POLYPEDILUM,POLYPEDILUM,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,2095,521,1980,2020,1644,451
POLYPEDILUM (ASHEUM) BECKAE,0496,Species,FALSE,POLYPEDILUM (ASHEUM) BECKAE,POLYPEDILUM,POLYPEDILUM (ASHEUM) BECKAE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,1,1,2014,2014,1,
POLYPEDILUM (CEROBREGMA) ONTARIO,0900,Species,FALSE,POLYPEDILUM (CEROBREGMA) ONTARIO,POLYPEDILUM,POLYPEDILUM (CEROBREGMA) ONTARIO,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,10,10,2009,2020,7,3
POLYPEDILUM (POLYPEDILUM),0374,Subgenus,FALSE,POLYPEDILUM (POLYPEDILUM),POLYPEDILUM,POLYPEDILUM (POLYPEDILUM),ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,3,3,2013,2016,2,1
POLYPEDILUM (POLYPEDILUM) FALLAX GR.,0353,Species,FALSE,POLYPEDILUM (POLYPEDILUM) FALLAX GR.,POLYPEDILUM,POLYPEDILUM (POLYPEDILUM) FALLAX GR.,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,52,41,2011,2020,34,18
POLYPEDILUM (POLYPEDILUM) ILLINOENSE GR,0375,Species,FALSE,POLYPEDILUM (POLYPEDILUM) ILLINOENSE GR,POLYPEDILUM,POLYPEDILUM (POLYPEDILUM) ILLINOENSE GR,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,345,160,2013,2020,251,94
POLYPEDILUM (POLYPEDILUM) TRIGONUS,0512,Species,FALSE,POLYPEDILUM (POLYPEDILUM) TRIGONUS,POLYPEDILUM,POLYPEDILUM (POLYPEDILUM) TRIGONUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,2,2,2014,2014,2,
POLYPEDILUM (TRIPODURA),0371,Subgenus,FALSE,POLYPEDILUM (TRIPODURA),POLYPEDILUM,POLYPEDILUM (TRIPODURA),ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,27,19,2013,2020,27,
POLYPEDILUM (TRIPODURA) HALTERALE GR.,0372,Species,FALSE,POLYPEDILUM (TRIPODURA) HALTERALE GR.,POLYPEDILUM,POLYPEDILUM (TRIPODURA) HALTERALE GR.,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,76,56,2013,2020,55,21
POLYPEDILUM (TRIPODURA) SCALAENUM GR.,0719,Species,FALSE,POLYPEDILUM (TRIPODURA) SCALAENUM GR.,POLYPEDILUM,POLYPEDILUM (TRIPODURA) SCALAENUM GR.,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,71,56,1986,2020,50,21
POLYPEDILUM (URESIPEDILUM),0373,Subgenus,FALSE,POLYPEDILUM (URESIPEDILUM),POLYPEDILUM,POLYPEDILUM (URESIPEDILUM),ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,35,32,2013,2016,5,30
POLYPEDILUM (URESIPEDILUM) CONVICTUM,0718,Species,FALSE,POLYPEDILUM (URESIPEDILUM) CONVICTUM,POLYPEDILUM,POLYPEDILUM (URESIPEDILUM) CONVICTUM,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,POLYPEDILUM,391,147,1986,2020,322,69
PROCLADIUS,0056,Genus,FALSE,PROCLADIUS,PROCLADIUS,PROCLADIUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PROCLADIUS,707,346,1980,2020,463,244
PSECTROCLADIUS,0057,Genus,FALSE,PSECTROCLADIUS,PSECTROCLADIUS,PSECTROCLADIUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PSECTROCLADIUS,55,41,1980,2016,52,3
PSECTROTANYPUS,0720,Genus,FALSE,PSECTROTANYPUS,PSECTROTANYPUS,PSECTROTANYPUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PSECTROTANYPUS,16,15,1980,2020,6,10
PSEUDOCHIRONOMUS,0058,Genus,FALSE,PSEUDOCHIRONOMUS,PSEUDOCHIRONOMUS,PSEUDOCHIRONOMUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PSEUDOCHIRONOMUS,105,70,1980,2019,84,21
RHEOCRICOTOPUS,0954,Genus,FALSE,RHEOCRICOTOPUS,RHEOCRICOTOPUS,RHEOCRICOTOPUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,RHEOCRICOTOPUS,97,67,1983,2019,51,46
RHEOTANYTARSUS,0059,Genus,FALSE,RHEOTANYTARSUS,RHEOTANYTARSUS,RHEOTANYTARSUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,RHEOTANYTARSUS,554,174,1980,2020,469,85
ROBACKIA,0721,Genus,FALSE,ROBACKIA,ROBACKIA,ROBACKIA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ROBACKIA,55,27,1983,2018,52,3
ROBACKIA CLAVIGER,0428,Species,FALSE,ROBACKIA CLAVIGER,ROBACKIA,ROBACKIA CLAVIGER,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ROBACKIA,1,1,2017,2017,1,
SAETHERIA,0368,Genus,FALSE,SAETHERIA,SAETHERIA,SAETHERIA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,SAETHERIA,39,30,1985,2019,19,20
STELECHOMYIA PERPULCHRA,0358,Species,FALSE,STELECHOMYIA PERPULCHRA,STELECHOMYIA,STELECHOMYIA PERPULCHRA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,STELECHOMYIA,8,8,2011,2019,7,1
STEMPELLINA,1552,Genus,FALSE,STEMPELLINA,STEMPELLINA,STEMPELLINA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,STEMPELLINA,4,4,1984,2010,4,
STEMPELLINELLA,1717,Genus,FALSE,STEMPELLINELLA,STEMPELLINELLA,STEMPELLINELLA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,STEMPELLINELLA,5,3,1991,2017,3,2
STENOCHIRONOMUS,0060,Genus,FALSE,STENOCHIRONOMUS,STENOCHIRONOMUS,STENOCHIRONOMUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,STENOCHIRONOMUS,110,72,1982,2019,85,25
STICTOCHIRONOMUS,0061,Genus,FALSE,STICTOCHIRONOMUS,STICTOCHIRONOMUS,STICTOCHIRONOMUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,STICTOCHIRONOMUS,779,344,1980,2020,495,284
TANYPUS,0062,Genus,FALSE,TANYPUS,TANYPUS,TANYPUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TANYPUS,251,143,1980,2020,176,75
TANYTARSUS,0499,Genus,FALSE,TANYTARSUS,TANYTARSUS,TANYTARSUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TANYTARSUS,453,210,1983,2020,320,133
TELOPELOPIA OKOBOJI,0598,Species,FALSE,TELOPELOPIA OKOBOJI,LARSIA/TELOPELOPIA,TELOPELOPIA OKOBOJI,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TELOPELOPIA,111,65,2010,2019,86,25
THIENEMANNIELLA,0198,Genus,FALSE,THIENEMANNIELLA,THIENEMANNIELLA,THIENEMANNIELLA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,THIENEMANNIELLA,222,118,1983,2020,173,49
THIENEMANNIMYIA GR.,0724,Genus,FALSE,THIENEMANNIMYIA GROUP,THIENEMANNIMYIA GROUP,THIENEMANNIMYIA GROUP,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,THIENEMANNIMYIA GROUP,1473,397,1983,2020,1147,326
TRIBELOS,0063,Genus,FALSE,TRIBELOS,TRIBELOS,TRIBELOS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TRIBELOS,233,139,2010,2020,209,117
TRIBELOS FUSCICORNE,0501,Species,FALSE,TRIBELOS FUSCICORNE,TRIBELOS,TRIBELOS FUSCICORNE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TRIBELOS,9,9,2014,2016,2,7
TRIBELOS JUCUNDUM,0500,Species,FALSE,TRIBELOS JUCUNDUM,TRIBELOS,TRIBELOS JUCUNDUM,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,TRIBELOS,12,10,2014,2016,4,8
XENOCHIRONOMUS,0065,Genus,FALSE,XENOCHIRONOMUS,XENOCHIRONOMUS,XENOCHIRONOMUS,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,XENOCHIRONOMUS,86,44,1980,2014,86,
ZAVRELIMYIA,0521,Genus,FALSE,ZAVRELIMYIA,ZAVRELIMYIA,ZAVRELIMYIA,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ZAVRELIMYIA,11,11,1983,2017,1,10
CULICIDAE,0281,Family,FALSE,CULICIDAE,CULICIDAE,CULICIDAE,ARTHROPODA,INSECTA,DIPTERA,CULICIDAE,,17,17,2006,2015,2,15
AEDES,0294,Genus,FALSE,AEDES,AEDES,AEDES,ARTHROPODA,INSECTA,DIPTERA,CULICIDAE,AEDES,4,4,2006,2016,,4
ANOPHELES,0650,Genus,FALSE,ANOPHELES,ANOPHELES,ANOPHELES,ARTHROPODA,INSECTA,DIPTERA,CULICIDAE,ANOPHELES,77,59,1980,2020,43,34
CULEX,0066,Genus,FALSE,CULEX,CULEX,CULEX,ARTHROPODA,INSECTA,DIPTERA,CULICIDAE,CULEX,15,15,1980,2018,6,9
DOLICHOPODIDAE,0215,Family,FALSE,DOLICHOPODIDAE,DOLICHOPODIDAE,DOLICHOPODIDAE,ARTHROPODA,INSECTA,DIPTERA,DOLICHOPODIDAE,,24,19,1980,2016,20,4
EMPIDIDAE,0216,Family,FALSE,EMPIDIDAE,EMPIDIDAE,EMPIDIDAE,ARTHROPODA,INSECTA,DIPTERA,EMPIDIDAE,,83,55,1980,2020,79,4
HEMERODROMIA,0474,Genus,FALSE,HEMERODROMIA,HEMERODROMIA,HEMERODROMIA,ARTHROPODA,INSECTA,DIPTERA,EMPIDIDAE,HEMERODROMIA,14,13,1982,2018,6,8
EPHYDRIDAE,0217,Family,FALSE,EPHYDRIDAE,EPHYDRIDAE,EPHYDRIDAE,ARTHROPODA,INSECTA,DIPTERA,EPHYDRIDAE,,33,32,1980,2019,28,5
MUSCIDAE,1555,Family,FALSE,MUSCIDAE,MUSCIDAE,MUSCIDAE,ARTHROPODA,INSECTA,DIPTERA,MUSCIDAE,,10,8,2000,2015,8,2
PSYCHODIDAE,1848,Family,FALSE,PSYCHODIDAE,PSYCHODIDAE,PSYCHODIDAE,ARTHROPODA,INSECTA,DIPTERA,PSYCHODIDAE,,5,5,1989,2017,4,1
PERICOMA,1849,Genus,FALSE,PERICOMA,PERICOMA,PERICOMA,ARTHROPODA,INSECTA,DIPTERA,PSYCHODIDAE,PERICOMA,3,3,1990,2016,1,2
SCIOMYZIDAE,0219,Family,FALSE,SCIOMYZIDAE,SCIOMYZIDAE,SCIOMYZIDAE,ARTHROPODA,INSECTA,DIPTERA,SCIOMYZIDAE,,21,21,1985,2018,7,14
SIMULIIDAE,0312,Family,FALSE,SIMULIIDAE,SIMULIIDAE,SIMULIIDAE,ARTHROPODA,INSECTA,DIPTERA,SIMULIIDAE,,10,9,2006,2016,1,9
SIMULIUM,0069,Genus,FALSE,SIMULIUM,SIMULIUM,SIMULIUM,ARTHROPODA,INSECTA,DIPTERA,SIMULIIDAE,SIMULIUM,1508,336,1980,2020,1283,225
SIMULIUM VITTATUM,0652,Species,FALSE,SIMULIUM VITTATUM,SIMULIUM,SIMULIUM VITTATUM,ARTHROPODA,INSECTA,DIPTERA,SIMULIIDAE,SIMULIUM,6,5,1983,2017,4,2
STRATIOMYIDAE,0221,Family,FALSE,STRATIOMYIDAE,STRATIOMYIDAE,STRATIOMYIDAE,ARTHROPODA,INSECTA,DIPTERA,STRATIOMYIDAE,,4,4,1998,2012,2,2
MYXOSARGUS,0232,Genus,FALSE,MYXOSARGUS,MYXOSARGUS,MYXOSARGUS,ARTHROPODA,INSECTA,DIPTERA,STRATIOMYIDAE,MYXOSARGUS,3,2,1993,2009,2,1
NEMOTELUS,0568,Genus,FALSE,NEMOTELUS,NEMOTELUS,NEMOTELUS,ARTHROPODA,INSECTA,DIPTERA,STRATIOMYIDAE,NEMOTELUS,12,11,1980,2018,7,5
ODONTOMYIA,1740,Genus,FALSE,ODONTOMYIA,ODONTOMYIA,ODONTOMYIA,ARTHROPODA,INSECTA,DIPTERA,STRATIOMYIDAE,ODONTOMYIA,10,10,1980,2015,5,5
ODONTOMYIA/HEDRIODISCUS,0419,Genus,FALSE,ODONTOMYIA/HEDRIODISCUS,ODONTOMYIA/HEDRIODISCUS,ODONTOMYIA/HEDRIODISCUS,ARTHROPODA,INSECTA,DIPTERA,STRATIOMYIDAE,ODONTOMYIA/HEDRIODISCUS,2,2,2016,2016,1,1
