TaxaID,Rank,Slash,NonTarget,BCG_sens,Habit_CBCN,Order_EPT,Volt_semi,TolVal,BCG_Attr,BCG_Attr2,FFG,FFG_Src,HABIT,HABIT_Src,LIFE_CYCLE,LIFE_CYCLE_Src,THERMAL_INDICATOR,AirBreather,PHYLUM,CLASS,ORDER,FAMILY,GENUS,KBGENSPE,NOD,AP,HM,POC,SA,SSS,Min_HM1988,Max_HM1988,Mean_HM1988,KBTOLR
MENETUS,Genus,,FALSE,,yes,,,5,4,4_middle,SC,IA; MODNR; OK; MN; NRSA,CB,OK; MN; NRSA,NA,,,FALSE,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PLANORBIDAE,MENETUS,MENETUS,,,,,,,,,,6
PLANORBELLA,Genus,,FALSE,,yes,,,6,4,4_worse,SC,IA; NE; MODNR; OK; MN; NRSA,CB,OK; MN; NRSA,NA,,,FALSE,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PLANORBIDAE,PLANORBELLA,PLANORBELLA,,,,,,,,,,6
PROMENETUS,Genus,,FALSE,,yes,,,6,4,4_worse,SC,IA; NE; MODNR; OK; MN; ; NRSA,CB,OK; MN; NRSA,NA,,,FALSE,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PLANORBIDAE,PROMENETUS,PROMENETUS,,,,,,,,,,6
PLANORBELLA TRIVOLVIS,Species,,FALSE,,yes,,,6,4,4_worse,SC,IA; NE; OK; MN; NRSA,CB,MN; NRSA,NA,,,FALSE,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PLANORBIDAE,PLANORBELLA,PLANORBELLA TRIVOLVIS,,,,,,,,,,6
PSEUDOSUCCINEA COLUMELLA,Species,,FALSE,,yes,,,6,4,4_worse,SC,IA; NE; OK; MN; NRSA,CB,MN; NRSA,NA,,,FALSE,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,LYMNAEIDAE,PSEUDOSUCCINEA,PSEUDOSUCCINEA COLUMELLA,,,,,,,,,,7
ANCYLIDAE,Family,,FALSE,,yes,,,5,4,4_middle,SC,IA; NE; MODNR; OK; MN,CB,OK; MN,uni,NRSA,,FALSE,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,ANCYLIDAE,,,,,,,,,,,,
BRANCHIOBDELLIDAE,Family,,TRUE,,yes,,,5,4,4_middle,CG,NRSA,CB,NRSA,NA,,,FALSE,ANNELIDA,OLIGOCHAETA,BRANCHIOBDELLID,BRANCHIOBDELLIDAE,,,,,,,,,,,,
CAMBARINCOLA,Genus,,FALSE,,yes,,,5,4,4_middle,CG,NE,CN,NE,NA,,,FALSE,ANNELIDA,OLIGOCHAETA,BRANCHIOBDELLID,BRANCHIOBDELLIDAE,CAMBARINCOLA,CAMBARINCOLA,,,,,,,,,,5
TROPISTERNUS LATERALIS,Species,,FALSE,,yes,,,5,4,4_middle,PR,OK; MN; Tward; NRSA,CB,Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,TROPISTERNUS,TROPISTERNUS LATERALIS,3,4,1,3,3,3,1,4,2.833333333,99
TROPISTERNUS LATERALIS NIMBATUS,Species,,FALSE,,yes,,,5,4,4_middle,PR,OK; Tward; NRSA,CB,Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,TROPISTERNUS,TROPISTERNUS LATERALIS NIMBATUS,,,,,,,,,,99
HALIPLUS,Genus,,FALSE,,yes,,,6,4,4_worse,"SH,PH",MODNR; OK; MN; NRSA,CB,OK; MN; Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,HALIPLUS,HALIPLUS,3,4,2,3,3,2,2,4,2.833333333,99
HELOCHARES,Genus,,FALSE,,yes,,,5,4,4_middle,"PR,CG",NE; MODNR; Tward; NRSA;MN,CB,Tward,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,HELOCHARES,HELOCHARES,2,4,1,3,3,3,1,4,2.666666667,99
TROPISTERNUS,Genus,,FALSE,,yes,,,5,4,4_middle,PR,NE; MODNR; OK; MN; Tward; NRSA,CB,NE; OK; MN; Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,TROPISTERNUS,TROPISTERNUS,3,4,1,3,3,3,1,4,2.833333333,99
HALIPLUS TRIOPSIS,Species,,FALSE,,yes,,,6,4,4_worse,PH,IA; Tward; NRSA,CB,Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,HALIPLUS,HALIPLUS TRIOPSIS,3,4,2,3,3,2,2,4,2.833333333,99
HELOCHARES MACULICOLLIS,Species,,FALSE,,yes,,,5,4,4_middle,"PR,CG",Tward; NRSA,CB,Tward,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,HELOCHARES,HELOCHARES MACULICOLLIS,2,4,1,3,3,3,1,4,2.666666667,99
TROPISTERNUS COLLARIS,Species,,FALSE,,yes,,,5,4,4_middle,PR,Tward; NRSA,CB,Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,TROPISTERNUS,TROPISTERNUS COLLARIS,,,,,,,,,,99
PELTODYTES,Genus,,FALSE,,yes,,,6,4,4_worse,"SH,PH",NE; MODNR; OK; MN; NRSA,"CB,CN",OK; MN; Tward; NRSA,multi,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,PELTODYTES,PELTODYTES,3,4,3,3,3,3,3,4,3.166666667,99
PELTODYTES DUNAVANI,Species,,FALSE,,yes,,,6,4,4_worse,"SH,PH",NRSA,"CB,CN",Tward; NRSA,multi,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,PELTODYTES,PELTODYTES DUNAVANI,,,,,,,,,,99
PELTODYTES DUODECIMPUNCTATUS,Species,,FALSE,,yes,,,6,4,4_worse,"SH,PH",NRSA,"CB,CN",Tward; NRSA,multi,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,PELTODYTES,PELTODYTES DUODECIMPUNCTATUS,,,,,,,,,,99
PELTODYTES DUODECIMPUNCTATUS/LENGI,Species,Slash,FALSE,,yes,,,6,4,4_worse,"SH,PH",NRSA,"CB,CN",Tward; NRSA,multi,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,PELTODYTES,PELTODYTES DUODECIMPUNCTATUS/LENGI,,,,,,,,,,
PELTODYTES EDENTULUS,Species,,FALSE,,yes,,,6,4,4_worse,"SH,PH",NRSA,"CB,CN",Tward; NRSA,multi,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,PELTODYTES,PELTODYTES EDENTULUS,3,4,3,3,3,3,3,4,3.166666667,99
PELTODYTES LENGI,Species,,FALSE,,yes,,,6,4,4_worse,"SH,PH",OK; MN; NRSA,"CB,CN",Tward; NRSA,multi,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,PELTODYTES,PELTODYTES LENGI,3,4,4,3,3,3,3,4,3.333333333,99
PELTODYTES LITORALIS,Species,,FALSE,,yes,,,6,4,4_worse,"SH,PH",OK; NRSA,"CB,CN",Tward; NRSA,multi,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,PELTODYTES,PELTODYTES LITORALIS,3,4,3,3,3,3,3,4,3.166666667,99
PELTODYTES SEXMACULATUS,Species,,FALSE,,yes,,,6,4,4_worse,"SH,PH",OK; MN; NRSA,"CB,CN",Tward; NRSA,multi,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,PELTODYTES,PELTODYTES SEXMACULATUS,3,4,3,3,3,3,3,4,3.166666667,99
PELTODYTES SEXMACULATUS/DUNAVANI/SHERMANI,Species,Slash,FALSE,,yes,,,6,4,4_worse,"SH,PH",NRSA,"CB,CN",Tward; NRSA,multi,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,PELTODYTES,PELTODYTES SEXMACULATUS/DUNAVANI/SHERMANI,,,,,,,,,,
PELTODYTES SHERMANI,Species,,FALSE,,yes,,,6,4,4_worse,"SH,PH",NRSA,"CB,CN",Tward; NRSA,multi,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,PELTODYTES,PELTODYTES SHERMANI,,,,,,,,,,99
HALIPLIDAE,Family,,FALSE,,yes,,,6,4,4_worse,PH,NRSA; MN; MODNR; IA,CN,IA; NE; OK; MN,multi,NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HALIPLIDAE,,,3,4,3,3,3,2,2,4,3,
LACCOPHILUS PROXIMUS,Species,,FALSE,,,,,6,4,4_worse,PR,IA; OK; MN; Tward; NRSA,SW,MN; Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,LACCOPHILUS,LACCOPHILUS PROXIMUS,3,5,3,4,3,2,2,5,3.333333333,99
LACCOPHILUS MACULOSUS,Species,,FALSE,,,,,6,4,4_worse,PR,IA; OK; MN; Tward; NRSA,SW,MN; Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,LACCOPHILUS,LACCOPHILUS MACULOSUS,,,,,,,,,,
LACCOPHILUS MACULOSUS MACULOSUS,Species,,FALSE,,,,,6,4,4_worse,PR,IA; OK; MN; Tward; NRSA,SW,Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,LACCOPHILUS,LACCOPHILUS MACULOSUS MACULOSUS,2,5,3,4,3,2,2,5,3.166666667,99
LACCOPHILUS FASCIATUS,Species,,FALSE,,,,,6,4,4_worse,PR,IA; NE; OK; MN; Tward; NRSA,SW,NE; MN; Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,LACCOPHILUS,LACCOPHILUS FASCIATUS,3,5,5,4,3,2,2,5,3.666666667,99
LACCOPHILUS FASCIATUS RUFUS,Species,,FALSE,,,,,6,4,4_worse,PR,OK; Tward; NRSA,SW,Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,LACCOPHILUS,LACCOPHILUS FASCIATUS RUFUS,3,5,5,4,3,2,2,5,3.666666667,99
LACCOPHILUS FASCIATUS TERMINALIS,Species,,FALSE,,,,,6,4,4_worse,PR,OK; Tward; NRSA,SW,Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,LACCOPHILUS,LACCOPHILUS FASCIATUS TERMINALIS,3,5,5,4,3,2,2,5,3.666666667,99
BEROSUS,Genus,,FALSE,,,,,5,4,4_middle,"PH,CG",IA; MODNR; OK; NRSA; Tward; MN,SW,NE; MODNR; OK; MN; Tward; NRSA,multi,NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HYDROPHILIDAE,BEROSUS,BEROSUS,3,4,3,3,3,3,3,4,3.166666667,99
DESMOPACHRIA,Genus,,FALSE,,,,,5,4,4_middle,PR,NE; MODNR; OK; MN; Tward; NRSA,SW,NE; MODNR; OK; MN; Tward; NRSA,multi,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,DESMOPACHRIA,DESMOPACHRIA,3,5,1,4,2,1,1,5,2.666666667,99
HYGROTUS,Genus,,FALSE,,,,,6,4,4_worse,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,SW,IA; NE; MODNR; OK; MN; Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,HYGROTUS,HYGROTUS,1,5,3,4,3,1,1,5,2.833333333,99
LACCOPHILUS,Genus,,FALSE,,,,,6,4,4_worse,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,SW,NE; MODNR; OK; MN; Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,LACCOPHILUS,LACCOPHILUS,3,5,3,4,3,2,2,5,3.333333333,99
NEOPORUS,Genus,,FALSE,,,,,6,4,4_worse,PR,IA; NE; MODNR; OK; MN; Tward;,SW,NE; OK; MN; Tward,multi,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,NEOPORUS,NEOPORUS,,,,,,,,,,99
HYGROTUS ACAROIDES,Species,,FALSE,,,,,6,4,4_worse,PR,MN; Tward; NRSA,SW,MN; Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,HYGROTUS,HYGROTUS ACAROIDES,2,5,4,4,3,1,1,5,3.166666667,99
NEOPORUS CLYPEALIS,Species,,FALSE,,,,,6,4,4_worse,PR,IA; OK; Tward,SW,Tward,multi,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,NEOPORUS,NEOPORUS CLYPEALIS,,,,,,,,,,99
NEOPORUS DIMIDIATUS,Species,,FALSE,,,,,6,4,4_worse,PR,IA; OK; Tward,SW,Tward,multi,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,NEOPORUS,NEOPORUS DIMIDIATUS,,,,,,,,,,99
NEOPORUS LECONTEI,Species,,FALSE,,,,,6,4,4_worse,PR,OK; Tward,SW,Tward,multi,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,NEOPORUS,NEOPORUS LECONTEI,,,,,,,,,,99
NEOPORUS SHERMANI,Species,,FALSE,,,,,6,4,4_worse,PR,OK; Tward,SW,Tward,multi,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,NEOPORUS,NEOPORUS SHERMANI,,,,,,,,,,99
NEOPORUS TENNETUM,Species,,FALSE,,,,,6,4,4_worse,PR,IA; Tward,SW,Tward,multi,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,NEOPORUS,NEOPORUS TENNETUM,,,,,,,,,,99
NEOPORUS UNDULATUS,Species,,FALSE,,,,,6,4,4_worse,PR,IA; NE; OK; Tward,SW,NE; Tward,multi,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,NEOPORUS,NEOPORUS UNDULATUS,3,5,1,4,3,2,1,5,3,99
NEOPORUS VITTATIPENNIS,Species,,FALSE,,,,,6,4,4_worse,PR,OK; Tward,SW,Tward,multi,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,NEOPORUS,NEOPORUS VITTATIPENNIS,,,,,,,,,,99
LIODESSUS,Genus,,FALSE,,,,,5,4,4_middle,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,SW,NE; MODNR; OK; MN; Tward; NRSA,"multi,uni",Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,LIODESSUS,LIODESSUS,3,5,1,4,3,2,1,5,3,99
SCIRTIDAE,Family,,FALSE,,yes,,,5,4,4_middle,SC,IA; NE; MODNR; OK; MN; NRSA,CB,IA; NE; OK; MN; NRSA,NA,,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,SCIRTIDAE,,,4,3,4,2,4,3,2,4,3.333333333,
CYPHON,Genus,,FALSE,,yes,,,5,4,4_middle,SC,NRSA,CB,NRSA,NA,,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,SCIRTIDAE,CYPHON,CYPHON,,,,,,,,,,
HETEROCERIDAE,Family,,FALSE,,yes,,,6,4,4_worse,NA,mixed,CN,NE,NA,,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,HETEROCERIDAE,,,4,4,3,3,3,3,3,4,3.333333333,
GYRINIDAE,Family,,FALSE,,,,,5,4,4_middle,PR,IA; NE; MODNR; OK; MN; NRSA,SW,IA; NE; MODNR; OK; MN; ;,NA,,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,GYRINIDAE,,,2,4,3,3,3,2,2,4,2.833333333,
HETEROSTERNUTA,Genus,,FALSE,,,,,5,4,4_middle,PR,IA; MODNR; OK; MN; Tward,SW,MODNR; MN; Tward,NA,,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,HETEROSTERNUTA,HETEROSTERNUTA,,,,,,,,,,99
UVARUS,Genus,,FALSE,,,,,5,4,4_middle,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,SW,NE; MODNR; OK; MN; Tward; NRSA,NA,,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,UVARUS,UVARUS,3,5,1,4,3,2,1,5,3,99
HETEROSTERNUTA DIVERSICORNIS,Species,,FALSE,,,,,5,4,4_middle,PR,IA; OK; Tward,SW,Tward,NA,,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,HETEROSTERNUTA,HETEROSTERNUTA DIVERSICORNIS,,,,,,,,,,99
ACERPENNA,Genus,,FALSE,,,yes,,5,4,4_middle,CG,IA; MN; Tward; NRSA,SW,MN; Tward; NRSA,multi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE,ACERPENNA,,,,,,,,,,,
AGNETINA,Genus,,FALSE,yes,yes,yes,yes,2,3,,PR,MODNR; Tward; NRSA,CN,Tward; NRSA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,PERLIDAE,AGNETINA,,0,1,1,0,3,2,0,3,1.166666667,
AMERCAENIS,Genus,,FALSE,,,yes,,5,4,4_middle,"CF,CG",IA; NE; OK; MN; Tward,SP,NE; MN; Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE,AMERCAENIS,,,,,,,,,,,
AMNICOLA,Genus,,FALSE,,yes,,,5,4,4_middle,SC,IA; OK; MN,CB,MN,NA,,,FALSE,MOLLUSCA,GASTROPODA,NEOTAENIOGLOSSA,HYDROBIIDAE,AMNICOLA,,,,,,,,,,,
AMPHINEMURA,Genus,,FALSE,yes,yes,yes,,2,3,,SH,IA; OK; MN; Tward; NRSA,"SP,CN",MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,NEMOURIDAE,AMPHINEMURA,,0,2,3,1,2,2,0,3,1.666666667,
ANAX,Genus,,FALSE,,yes,,,6,4,4_worse,PR,IA; NE; OK; MN; Tward; NRSA,"CB,CN",IA; NE; MN; Tward; NRSA,"multi,uni",NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,ANAX,,3,4,1,3,3,4,1,4,3,
ANCYRONYX,Genus,,FALSE,,yes,,yes,5,4,4_middle,CG,IA; NE; MODNR; MN; Tward; NRSA,CN,NE; MN; Tward; NRSA,"semi,uni",NRSA,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,ANCYRONYX,,2,4,1,2,2,1,1,4,2,
ARCHILESTES,Genus,,FALSE,,yes,,,5,4,4_middle,PR,IA; NE; OK; MN; Tward,CB,NE; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,LESTIDAE,ARCHILESTES,,3,5,1,3,3,4,1,5,3.166666667,
ARGIA FUMIPENNIS,Species,,FALSE,,yes,,,6,4,4_worse,PR,NE; OK; Tward; NRSA,"CB,CN",NE; NRSA; Tward,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,ARGIA,ARGIA FUMIPENNIS,,,,,,,,,,6
ATTANEURIA,Genus,,FALSE,yes,yes,yes,yes,2,3,,PR,IA; MODNR; MN; Tward; NRSA,"CN,SW",MN; Tward; NRSA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,PERLIDAE,ATTANEURIA,,1,2,1,1,3,2,1,3,1.666666667,
BASIAESCHNA,Genus,,FALSE,yes,yes,,,4,4,4_better,PR,IA; MODNR; OK; MN; Tward; NRSA,"CB,CN",IA; MN; Tward; NRSA; MO,uni,NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,BASIAESCHNA,,2,4,1,3,3,2,1,4,2.5,
BRECHMORHOGA,Genus,,FALSE,,yes,,yes,NA,NA,NA,PR,OK; Tward; NRSA,CN,NRSA,"semi,uni",Tward,,FALSE,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,BRECHMORHOGA,,,,,,,,,,,
CALOPTERYX,Genus,,FALSE,,yes,,yes,6,4,4_worse,PR,IA; NE; OK; MN; Tward; NRSA,CB,NE; MN; Tward; NRSA,semi,Tward,,FALSE,ARTHROPODA,INSECTA,ODONATA,CALOPTERYGIDAE,CALOPTERYX,,2,2,2,2,3,3,2,3,2.333333333,
CAMBARUS,Genus,,FALSE,,,,,NA,NA,NA,CG,IA; MODNR; MN; NRSA,SP,NRSA,NA,,,FALSE,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE,CAMBARUS,,,,,,,,,,,
CELINA,Genus,,FALSE,,,,,NA,NA,NA,PR,OK; MN; Tward; NRSA,SW,MN; Tward; NRSA,NA,,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,CELINA,,3,5,1,4,3,2,1,5,3,
CINCINNATIA,Genus,,FALSE,,,,,5,4,4_middle,SC,OK,NA,,NA,,,FALSE,MOLLUSCA,GASTROPODA,NEOTAENIOGLOSSA,HYDROBIIDAE,CINCINNATIA,,,,,,,,,,,
CIPANGOPALUDINA,Genus,,FALSE,,yes,,,NA,NA,NA,SC,MN; NRSA,CB,MN,multi,NRSA,,FALSE,MOLLUSCA,GASTROPODA,ARCHITAENIOGLOS,VIVIPARIDAE,CIPANGOPALUDINA,,,,,,,,,,,
COPELATUS CHEVROLATI,Species,,FALSE,,,,,5,4,4_middle,PR,OK; Tward; NRSA,SW,Tward; NRSA,uni,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,COPELATUS,COPELATUS CHEVROLATI,,,,,,,,,,99
CORBICULA,Genus,,FALSE,,,,,5,6m,,CF,IA; NE; OK; MN; NRSA,BU,NE; MN; NRSA,multi,NRSA,warm,FALSE,MOLLUSCA,BIVALVIA,VENEROIDA,CORBICULIDAE,CORBICULA,,,,,,,,,,,
GOMPHURUS,Genus,,FALSE,,,,yes,5,4,4_middle,PR,NRSA,BU,NRSA,semi,NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,GOMPHURUS,,,,,,,,,,,
HAEMOPIDAE,Family,,FALSE,,,,,NA,NA,NA,SH,NRSA,SP,NRSA,NA,,,FALSE,ANNELIDA,HIRUDINEA,ARHYNCHOBDELLID,HAEMOPIDAE,,,,,,,,,,,,
HAGENIUS,Genus,,FALSE,yes,,,yes,2,3,,PR,MODNR; OK; MN; Tward; NRSA,SP,MODNR; Tward; NRSA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,HAGENIUS,,1,2,1,3,3,3,1,3,2.166666667,
HETERELMIS,Genus,,FALSE,,yes,,yes,5,4,4_middle,CG,OK; Tward,CN,Tward; NRSA,semi,Tward,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,HETERELMIS,,2,5,1,3,3,2,1,5,2.666666667,
HIRUDINIDAE,Family,,FALSE,,,,,NA,NA,NA,PR,NRSA,SP,NRSA,NA,,,FALSE,ANNELIDA,HIRUDINEA,ARHYNCHOBDELLID,HIRUDINIDAE,,,,,,,,,,,,
HYALELLA,Genus,,FALSE,,,,,6,4,4_worse,CG,IA; NE; MODNR; OK; MN; ; NRSA,SP,MN; NRSA,multi,NRSA,,FALSE,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HYALELLIDAE,HYALELLA,,,,,,,,,,,
HYDROCANTHUS,Genus,,FALSE,,yes,,,NA,NA,NA,PR,IA; Tward; NRSA,CB,Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,NOTERIDAE,HYDROCANTHUS,,,,,,,,,,,
HYDROPORUS,Genus,,FALSE,,,,yes,5,4,4_middle,PR,IA; MN; Tward; NRSA,SW,MN; Tward; NRSA,semi,Tward,,TRUE,ARTHROPODA,INSECTA,COLEOPTERA,DYTISCIDAE,HYDROPORUS,,,,,,,,,,,
LEUCROCUTA,Genus,,FALSE,yes,yes,yes,,3,3,,SC,IA; OK; NRSA; Tward,CN,Tward; NRSA,uni,Tward; NRSA,warm,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,LEUCROCUTA,,,,,,,,,,,
MACCAFFERTIUM MEXICANUM,Species,,FALSE,,yes,yes,,5,4,4_middle,SC,NE; MODNR; MN; Tward,CN,NE; MN; Tward; NRSA,uni,Tward,warm,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,MACCAFFERTIUM,MACCAFFERTIUM MEXICANUM,3,2,2,2,3,4,2,4,2.666666667,4
NASIAESCHNA,Genus,,FALSE,,yes,,yes,5,4,4_middle,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,CB,NE; MN; Tward; NRSA,semi,Tward,,FALSE,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,NASIAESCHNA,,1,4,2,3,3,3,1,4,2.666666667,
NEOGERRIS,Genus,,FALSE,,,,,5,4,4_middle,PR,NE; MN; Tward,SK,NE; MN; Tward,"multi,uni",Tward,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,GERRIDAE,NEOGERRIS,,3,4,2,3,3,4,2,4,3.166666667,
NEPA,Genus,,FALSE,,yes,,,NA,NA,NA,PR,IA; NE; MN; Tward; NRSA,CB,MN; Tward; NRSA,uni,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,NEPIDAE,NEPA,,1,4,3,3,3,4,1,4,3,
OPHIOGOMPHUS,Genus,,FALSE,yes,,,yes,2,3,,PR,OK; Tward; NRSA,BU,Tward; NRSA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,OPHIOGOMPHUS,,,,,,,,,,,
PACHYDIPLAX,Genus,,FALSE,,,,,5,4,4_middle,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,SP,NE; MODNR; MN; NRSA,"multi,uni",NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,PACHYDIPLAX,,4,3,2,2,3,4,2,4,3,
PALAEMONETES,Genus,,FALSE,,,,,5,6m,,CG,MODNR; OK; NRSA,SP,NRSA,NA,,warm,FALSE,ARTHROPODA,MALACOSTRACA,DECAPODA,PALAEMONIDAE,PALAEMONETES,,,,,,,,,,,
PALMACORIXA NANA,Species,,FALSE,,,,,7,4,4_worse,PR,NRSA,SW,Tward; NRSA,multi,Tward; NRSA,,TRUE,ARTHROPODA,INSECTA,HEMIPTERA,CORIXIDAE,PALMACORIXA,PALMACORIXA NANA,,,,,,,,,,99
PANTALA,Genus,,FALSE,,,,,5,4,4_middle,PR,IA; OK; MN; Tward; NRSA,SP,MN; Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,PANTALA,,3,3,2,2,3,4,2,4,2.833333333,
